"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros %","+/-","GP","MIN","FGA","FG%","3PTM","3PT%","FTA","FT%","PTS","REB","AST","ST","BLK","TO","PF"
"*03acy*","Dario Saric","PHO","PF","404","FA","","19.7","10%","-2.7%","1","1.7","1.0",".000","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*05ujw*","Jericho Sims","NY","C","405","FA","","19.7","10%","-0.8%","2","1.7","0.0","0","0.0","0","0.0","0","0.0","0.5","0.0","0.0","0.0","0.0","0.0"
"*05qsj*","Lamar Stevens","CLE","PF","406","FA","","19.7","4%","-0.5%","1","4.1","1.0",".000","0.0","0","0.0","0","0.0","1.0","0.0","0.0","0.0","0.0","0.0"
"*06219*","Johnny Davis","WAS","SG","407","FA","","19.43","31%","-1.3%","2","5.1","2.0",".250","0.0",".000","0.0","0","1.0","0.5","0.5","0.0","0.0","0.0","1.0"
"*03e7e*","Thanasis Antetokounmpo","MIL","SF","408","FA","ATL<br/>Sat 8:00PM","19.43","2%","-0.2%","1","0.9","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*043un*","Ryan Arcidiacono","NY","PG","409","FA","","19.43","0%","-0.1%","1","1.8","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"*062d2*","Buddy Boeheim","DET","PG,SG","410","FA","","19.43","1%","+0.2%","1","0.9","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*038og*","Matthew Dellavedova","SAC","PG","411","FA","MIA<br/>Sat 6:00PM","19.43","0%","-0.1%","1","0.6","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*01en8*","Taj Gibson","WAS","PF","412","FA","","19.43","2%","-0.5%","1","2.9","1.0",".000","0.0",".000","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*051pg*","Cody Martin","CHA","SF","413","FA","GS<br/>Sat 7:00PM","19.43","31%","-4.6%","1","0.9","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*05uja*","Miles McBride","NY","PG","414","FA","","19.43","12%","-0.6%","2","1.7","0.0","0","0.0","0","1.0",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"*05uj7*","Jason Preston","LAC","PG","415","FA","","19.43","7%","-0.7%","1","2.9","1.0",".000","0.0",".000","2.0",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*05qsm*","Marko Simonovic","CHI","C","416","FA","PHI<br/>Sat 8:00PM","19.43","6%","-0.2%","1","1.7","1.0",".000","0.0",".000","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*05uj5*","Isaiah Todd","WAS","PF","417","FA","","19.43","7%","-0.4%","2","1.8","0.5",".000","0.0",".000","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*05uuh*","Duane Washington","PHO","SG","418","FA","","19.43","6%","-0.9%","2","1.4","2.0",".250","0.0",".000","0.0","0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"*0622a*","Vince Williams","MEM","SF","419","FA","@UTA<br/>Sat 9:00PM","19.43","6%","-0.2%","1","6.3","2.0",".000","0.0",".000","0.0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"*0621h*","Dalen Terry","CHI","SG","420","FA","PHI<br/>Sat 8:00PM","19.22","21%","-1%","3","2.4","0.7",".000","0.0",".000","0.0","0","0.0","0.0","0.0","0.0","0.3","0.7","0.3"
"*05qtk*","Vit Krejci","ATL","PG","421","FA","@MIL<br/>Sat 8:00PM","19.17","4%","-0.8%","2","1.7","0.0","0","0.0","0","0.0","0","0.0","0.0","0.5","0.0","0.0","0.0","0.5"
"*0621p*","Wendell Moore","MIN","SF","422","FA","","19.07","14%","-0.4%","1","2.5","1.0",".000","0.0",".000","0.0","0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"*04exc*","Vlatko Cancar","DEN","PF","423","FA","","18.8","2%","-0.1%","3","2.1","0.3",".000","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","0.3","0.0"
"*05ujs*","Sandro Mamukelashvili","MIL","C","424","FA","ATL<br/>Sat 8:00PM","18.8","10%","-0.6%","1","2.2","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"*06220*","Jaden Hardy","DAL","SG","425","FA","OKC<br/>Sat 9:00PM","18.43","25%","-1.3%","1","6.3","3.0",".000","0.0",".000","0.0","0","0.0","1.0","0.0","0.0","0.0","2.0","0.0"
"*04fkd*","Alberto Abalde","(N/A)","SF","426","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063e4*","Awudu Abass","(N/A)","PF","427","FA","","0","0%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031mi*","lex Abrines","(N/A)","SG,SF","428","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ng1*","Quincy Acy","PHO","SF,PF","429","FA","","0","1%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ch*","Jalen Adams","(N/A)","PG","430","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rvy*","Jaylen Adams","(N/A)","PG","431","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6q*","Jordan Adams","(N/A)","SG","432","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06238*","Jalen Adaway","(N/A)","SG","433","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vxy*","Deng Adel","(N/A)","C","434","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023tf*","Jeff Adrien","(N/A)","SF,PF","435","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012t*","Arron Afflalo","(N/A)","SG,SF","436","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0011x*","Maurice Ager","(N/A)","SG,SF","437","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02wym*","Ronnie Aguilar","(N/A)","C","438","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kr*","Alexis Ajinca","(N/A)","PF,C","439","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050f*","Deji Akindele","(N/A)","C","440","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02wre*","Josh Akognon","(N/A)","PG,SG","441","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uq3*","DeVaughn Akoon-Purcell","(N/A)","PG","442","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngh*","Furkan Aldemir","(N/A)","PF","443","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyw*","Cole Aldrich","(N/A)","C","444","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019g*","LaMarcus Aldridge","(N/A)","PF","445","FA","","0","4%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03acw*","Cliff Alexander","(N/A)","PF","446","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kg*","Joe Alexander","(N/A)","SF","447","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h3*","Kyle Alexander","(N/A)","PF","448","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qvw*","Ty-Shon Alexander","(N/A)","SG","449","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lcd*","Bryce Alford","(N/A)","PG","450","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sxx*","Rawle Alkins","(N/A)","SG","451","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exg*","Kadeem Allen","NY","SG","452","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pz*","Lavoy Allen","(N/A)","PF,C","453","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059z0*","Marcus Allen","(N/A)","PG","454","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02x1h*","Ryan Allen","(N/A)","PG,SG","455","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00106*","Tony Allen","(N/A)","SG,SF","456","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0055a*","Lance Allred","(N/A)","C","457","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wvw*","Derrick Alston","(N/A)","SG,SF","458","FA","","0","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyk*","Al-Farouq Aminu","(N/A)","SF,PF","459","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018q*","Louis Amundson","(N/A)","PF","460","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02iuf*","Alan Anderson","(N/A)","SG,SF","461","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wqs*","Jake Anderson","(N/A)","PG","462","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uz5*","James Anderson","(N/A)","SG,SF","463","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwr*","Justin Anderson","(N/A)","SG,SF","464","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005la*","Ryan Anderson","(N/A)","PF,C","465","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0480b*","Andrew Andrews","(N/A)","PG","466","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gzy*","Zach Andrews","(N/A)","SF,PF","467","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgi*","Braian Angola-Rodas","(N/A)","SG","468","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exa*","Ike Anigbogu","(N/A)","C","469","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qt0*","Kostas Antetokounmpo","CHI","PF","470","FA","PHI<br/>Sat 8:00PM","0","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00129*","Carmelo Anthony","(N/A)","SF","471","FA","","0","9%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0015v*","Joel Anthony","(N/A)","PF,C","472","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*033l6*","Pero Antic","(N/A)","C","473","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kqq*","Keith Appling","(N/A)","PG","474","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bw*","Gilbert Arenas","(N/A)","PG","475","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0014u*","Trevor Ariza","(N/A)","SG,SF","476","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vb*","Adonis Arms","(N/A)","SF,PF","477","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017f*","Hilton Armstrong","(N/A)","PF,C","478","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005km*","Darrell Arthur","(N/A)","PF,C","479","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k0p*","Jamel Artis","(N/A)","SF","480","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sgl*","Brandon Ashley","(N/A)","PF","481","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005lh*","Omer Asik","(N/A)","PF,C","482","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023zb*","Connor Atchley","(N/A)","PF,C","483","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00123*","Chucky Atkins","(N/A)","PG","484","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03whv*","Darion Atkins","(N/A)","PF","485","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmr*","Eric Atkins","(N/A)","PG","486","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0483i*","Zach Auguste","(N/A)","PF","487","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kh*","D.J. Augustin","(N/A)","PG","488","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018e*","James Augustine","(N/A)","SF,PF,C","489","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04a9w*","Isaiah Austin","(N/A)","C","490","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zw*","J.J. Avila","(N/A)","SF","491","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02x6j*","Cyril Awere","(N/A)","C","492","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uur*","Joel Ayayi","(N/A)","SG","493","FA","","0","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02h3d*","Gustavo Ayon","(N/A)","PF,C","494","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01eoe*","Jeff Ayres","(N/A)","PF,C","495","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu5*","Udoka Azubuike","UTA","C","496","FA","MEM<br/>Sat 9:00PM","0","15%","-0.6%","1","8.5","3.0",".667","0.0","0","0.0","0","4.0","2.0","0.0","2.0","1.0","1.0","0.0"
"*059dn*","Yudai Baba","(N/A)","SF","497","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wr5*","Jordan Bachynski","(N/A)","C","498","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex3*","Dwayne Bacon","(N/A)","SG","499","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065b6*","Ibou Badji","(N/A)","C","500","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049ki*","Marvin Bagley","DET","PF,C","501","FA","","0","52%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e7c*","Cameron Bairstow","(N/A)","PF,C","502","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043ck*","Ron Baker","(N/A)","PG,SG","503","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zq*","Gracin Bakumanya","(N/A)","C","504","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nc*","Wade Baldwin IV","(N/A)","PG","505","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621r*","Patrick Baldwin","GS","PF","506","FA","@CHA<br/>Sat 7:00PM","0","19%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017v*","Renaldo Balkman","(N/A)","SF,PF","507","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qto*","LaMelo Ball","CHA","PG,SG","508","CHI-VAN","GS<br/>Sat 7:00PM","0","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz3*","LiAngelo Ball","(N/A)","SG","509","FA","","0","3%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049ka*","Lonzo Ball","CHI","PG","510","CHI-VAN","PHI<br/>Sat 8:00PM","0","73%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wql*","Mitch Ballock","(N/A)","SG","511","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0440z*","Ondrej Balvin","(N/A)","C","512","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo0*","James Banks","(N/A)","C","513","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04804*","Anthony Barber","(N/A)","PG","514","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00194*","Leandro Barbosa","(N/A)","PG,SG","515","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0011y*","J.J. Barea","(N/A)","PG,SG","516","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhp*","Jaylen Barford","(N/A)","PG","517","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001ba*","Andrea Bargnani","(N/A)","PF,C","518","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0626t*","Dominick Barlow","SA","SF,PF","519","FA","","0","7%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00130*","Matt Barnes","(N/A)","SG,SF","520","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy3*","Jordan Barnett","(N/A)","SF","521","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0050w*","Andre Barrett","(N/A)","PG","522","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybb*","Paris Bass","(N/A)","SF","523","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujr*","Charles Bassey","SA","C","524","FA","","0","7%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051b*","Esteban Batista","(N/A)","C","525","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vt*","Tyus Battle","(N/A)","SG","526","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku0*","Kadeem Batts","(N/A)","PF","527","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp2*","Troy Baxter","(N/A)","SF","528","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kj*","Jerryd Bayless","(N/A)","PG,SG","529","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yf5*","Aron Baynes","(N/A)","C","530","FA","","0","0%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02qe4*","Kent Bazemore","(N/A)","SG,SF","531","FA","","0","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw6*","V.J. Beachem","(N/A)","SF","532","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065uu*","Justin Bean","(N/A)","SF,PF","533","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kb*","Michael Beasley","(N/A)","SF,PF","534","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujj*","Juhann Begarin","(N/A)","PG,SG","535","FA","","0","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00138*","Marco Belinelli","(N/A)","SG,SF","536","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex1*","Jordan Bell","(N/A)","C","537","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ng*","DeAndre' Bembry","(N/A)","SF,PF","538","FA","","0","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmu*","Dragan Bender","GS","PF,C","539","FA","@CHA<br/>Sat 7:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kuc*","Jerrelle Benimon","UTA","PF","540","FA","MEM<br/>Sat 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lo*","Anthony Bennett","(N/A)","SF,PF","541","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oa*","Ben Bentil","DAL","SF,PF","542","FA","OKC<br/>Sat 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vd*","Jules Bernard","(N/A)","PG,SG","543","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vu0*","Joel Berry II","(N/A)","PG","544","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yvw*","Dairis Bertans","(N/A)","SG","545","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pt*","Davis Bertans","DAL","PF","546","FA","OKC<br/>Sat 9:00PM","0","7%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fs*","Javon Bess","(N/A)","SG","547","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622l*","Hugo Besson","(N/A)","PG","548","FA","","0","3%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qss*","Tyler Bey","(N/A)","SF","549","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo5*","Giorgi Bezhanishvili","(N/A)","PF","550","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03iy1*","Sim Bhullar","SAC","C","551","FA","MIA<br/>Sat 6:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xif*","Justin Bibbs","(N/A)","SG","552","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019n*","Mike Bibby","(N/A)","PG","553","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00132*","Andris Biedrins","(N/A)","C","554","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ci*","Kavell Bigby-Williams","(N/A)","C","555","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02h04*","Tyrell Biggs","(N/A)","SF,PF","556","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065h6*","Marcus Bingham","(N/A)","SF,PF","557","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exj*","Jabari Bird","(N/A)","SG","558","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uz9*","Nemanja Bjelica","(N/A)","PF","559","FA","","0","1%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jr4*","Tarik Black","(N/A)","PF,C","560","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fke*","James Blackmon Jr.","(N/A)","SG","561","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023z2*","Marqus Blakely","(N/A)","SF","562","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ggl*","Antonio Blakeney","(N/A)","PG","563","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyx*","Eric Bledsoe","(N/A)","PG","564","FA","","0","6%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q8*","Keljin Blevins","(N/A)","SG","565","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exm*","Jaron Blossomgame","(N/A)","SF","566","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393h*","Vander Blue","(N/A)","PG","567","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sax*","Trevon Bluiett","(N/A)","PG,SG","568","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y5*","Bennie Boatwright","(N/A)","PF","569","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6u*","Bogdan Bogdanovic","ATL","SG,SF","570","FA","@MIL<br/>Sat 8:00PM","0","76%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00166*","Andrew Bogut","(N/A)","C","571","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewz*","Jonah Bolden","PHO","PF","572","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
